customer_id,full_name,gender,age,city,loyalty_card,register_date
15982,Козлов Екатерина Крылов,Ж,45,Борисов,нет,2023-12-26
15983,Иванов Денис Морозов,М,20,Пинск,да,2024-03-24
15984,Кузнецов Полина Соколов,Ж,25,Барановичи,да,2024-04-27
15985,Козлов Елена Новиков,Ж,64,Минск,да,2023-10-05
15986,Волков Елена Морозов,Ж,70,Минск,нет,2024-04-27
15987,Петров Полина Волков,Ж,38,Барановичи,да,2024-06-07
15988,Зайцев Роман Кузнецов,М,74,Витебск,да,2022-11-15
15989,Смирнов Дарья Волков,Ж,68,Барановичи,нет,2024-06-13
15990,Попов Артём Смирнов,М,31,Орша,нет,2024-08-27
15991,Смирнов Егор Кузнецов,М,30,Минск,нет,2024-01-02
15992,Иванов Николай Морозов,М,30,Брест,да,2022-03-17
15993,Новиков Владимир Козлов,М,24,Гродно,да,2022-05-03
15994,Петров Сергей Новиков,М,45,Борисов,да,2023-05-09
15995,Крылов Юлия Орлов,Ж,68,Барановичи,нет,2024-08-19
15996,Соколов Дарья Морозов,Ж,19,Барановичи,нет,2022-06-25
15997,Волков Егор Фёдоров,М,45,Гомель,нет,2023-10-04
15998,Петров Юлия Попов,Ж,22,Гродно,да,2023-05-14
15999,Иванов Татьяна Крылов,Ж,69,Бобруйск,нет,2022-10-21
16000,Петров Максим Иванов,М,52,Витебск,нет,2024-06-24
16001,Зайцев Татьяна Иванов,Ж,27,Бобруйск,да,2023-03-30
16002,Соколов Роман Соколов,М,63,Минск,да,2022-03-29
16003,Петров Александр Крылов,М,40,Витебск,нет,2023-09-21
16004,Козлов Юлия Соколов,Ж,65,Гомель,да,2024-03-29
16005,Лебедев Ирина Смирнов,Ж,57,Гомель,нет,2022-02-18
16006,Лебедев Михаил Козлов,М,22,Минск,нет,2022-11-15
16007,Морозов Полина Волков,Ж,59,Орша,нет,2022-06-10
16008,Орлов Александр Попов,М,47,Брест,да,2024-03-07
16009,Крылов Михаил Морозов,М,18,Бобруйск,да,2024-07-04
16010,Крылов Егор Соколов,М,34,Витебск,да,2024-03-10
16011,Орлов Елена Кузнецов,Ж,48,Мозырь,да,2022-08-19
16012,Фёдоров Максим Попов,М,35,Борисов,нет,2022-03-18
16013,Петров Татьяна Петров,Ж,61,Могилёв,да,2022-05-10
16014,Лебедев Ольга Фёдоров,Ж,47,Гомель,да,2023-07-14
16015,Орлов Анна Попов,Ж,75,Мозырь,нет,2022-10-25
16016,Новиков Денис Попов,М,33,Пинск,нет,2023-03-01
16017,Козлов Наталья Фёдоров,Ж,66,Гомель,да,2022-10-18
16018,Кузнецов Николай Попов,М,49,Витебск,да,2022-11-08
16019,Морозов Иван Соколов,М,37,Барановичи,нет,2022-08-12
16020,Морозов Сергей Зайцев,М,59,Орша,нет,2022-01-10
16021,Морозов Кирилл Кузнецов,М,38,Брест,нет,2022-07-12
16022,Кузнецов Ирина Кузнецов,Ж,55,Мозырь,нет,2024-03-15
16023,Петров Артём Орлов,М,65,Орша,нет,2024-07-18
16024,Крылов Сергей Кузнецов,М,60,Брест,да,2023-03-24
16025,Попов Пётр Морозов,М,24,Бобруйск,нет,2023-09-01
16026,Орлов Алина Смирнов,Ж,62,Минск,да,2024-08-23
16027,Кузнецов Михаил Попов,М,44,Гомель,да,2022-08-13
16028,Волков Анна Петров,Ж,26,Витебск,нет,2023-07-17
16029,Лебедев Михаил Козлов,М,28,Витебск,да,2022-02-10
16030,Попов Егор Соколов,М,31,Брест,нет,2023-10-06
16031,Кузнецов Михаил Петров,М,18,Могилёв,нет,2024-09-10
16032,Попов Артём Лебедев,М,19,Орша,нет,2023-11-26
16033,Крылов Денис Попов,М,28,Витебск,нет,2022-02-16
16034,Кузнецов Ксения Фёдоров,Ж,51,Орша,да,2022-06-14
16035,Иванов Наталья Новиков,Ж,19,Барановичи,да,2022-11-18
16036,Козлов Наталья Петров,Ж,50,Гомель,да,2023-10-29
16037,Смирнов Анна Козлов,Ж,37,Бобруйск,нет,2024-03-16
16038,Фёдоров Владимир Смирнов,М,23,Брест,да,2024-01-31
16039,Козлов Александр Попов,М,67,Брест,да,2023-10-12
16040,Кузнецов Сергей Морозов,М,21,Пинск,да,2023-05-31
16041,Фёдоров Максим Кузнецов,М,36,Барановичи,да,2022-06-14
16042,Соколов Иван Кузнецов,М,53,Минск,да,2024-01-28
16043,Новиков Наталья Новиков,Ж,51,Мозырь,нет,2023-09-22
16044,Смирнов Пётр Новиков,М,24,Гродно,да,2024-05-10
16045,Волков Мария Иванов,Ж,30,Орша,да,2022-02-12
16046,Петров Ольга Соколов,Ж,75,Барановичи,нет,2023-05-27
16047,Волков Егор Морозов,М,65,Брест,нет,2022-04-08
16048,Орлов Владимир Волков,М,18,Бобруйск,нет,2024-01-23
16049,Зайцев Роман Козлов,М,22,Витебск,нет,2022-05-11
16050,Морозов Андрей Смирнов,М,37,Орша,нет,2023-06-25
16051,Волков Алина Лебедев,Ж,46,Бобруйск,нет,2024-07-26
16052,Иванов Андрей Иванов,М,69,Гродно,нет,2024-01-05
16053,Волков Виктория Крылов,Ж,74,Могилёв,нет,2024-08-23
16054,Козлов Владимир Иванов,М,25,Гродно,нет,2023-05-01
16055,Орлов Ольга Соколов,Ж,37,Могилёв,нет,2023-11-23
16056,Новиков Кирилл Фёдоров,М,71,Гродно,нет,2022-03-11
16057,Смирнов Светлана Морозов,Ж,34,Барановичи,да,2024-08-13
16058,Зайцев Елена Соколов,Ж,53,Могилёв,нет,2023-07-15
16059,Кузнецов Артём Козлов,М,56,Гродно,нет,2022-08-07
16060,Волков Юлия Козлов,Ж,57,Пинск,нет,2023-03-26
16061,Козлов Дарья Лебедев,Ж,24,Пинск,да,2023-11-08
16062,Петров Мария Фёдоров,Ж,61,Барановичи,нет,2022-04-25
16063,Смирнов Светлана Фёдоров,Ж,46,Витебск,да,2022-04-21
16064,Лебедев Сергей Смирнов,М,25,Барановичи,да,2022-08-02
16065,Петров Светлана Петров,Ж,37,Гомель,нет,2022-11-20
16066,Петров Пётр Иванов,М,23,Орша,нет,2022-07-13
16067,Иванов Ирина Козлов,Ж,33,Минск,да,2022-01-25
16068,Крылов Елена Крылов,Ж,48,Орша,нет,2022-11-28
16069,Крылов Дарья Лебедев,Ж,20,Борисов,нет,2024-08-07
16070,Фёдоров Наталья Новиков,Ж,60,Борисов,да,2022-12-11
16071,Козлов Егор Фёдоров,М,67,Орша,нет,2022-02-18
16072,Кузнецов Роман Орлов,М,41,Борисов,да,2022-05-19
16073,Морозов Екатерина Смирнов,Ж,66,Бобруйск,да,2022-11-06
16074,Новиков Иван Иванов,М,74,Бобруйск,да,2022-01-21
16075,Крылов Пётр Смирнов,М,62,Могилёв,нет,2022-07-08
16076,Зайцев Артём Фёдоров,М,35,Бобруйск,нет,2024-04-15
16077,Зайцев Денис Кузнецов,М,27,Борисов,да,2024-07-14
16078,Лебедев Михаил Новиков,М,27,Витебск,да,2024-02-27
16079,Смирнов Сергей Волков,М,27,Борисов,да,2023-06-29
16080,Зайцев Анна Петров,Ж,41,Барановичи,нет,2022-08-07
16081,Волков Владимир Попов,М,54,Барановичи,нет,2024-03-05
16082,Смирнов Андрей Кузнецов,М,45,Гомель,нет,2024-08-19
16083,Крылов Дарья Крылов,Ж,33,Борисов,да,2023-07-01
16084,Волков Артём Кузнецов,М,53,Бобруйск,да,2022-02-11
16085,Орлов Полина Волков,Ж,64,Брест,нет,2022-03-09
16086,Орлов Виктория Крылов,Ж,75,Пинск,да,2023-03-11
16087,Морозов Дмитрий Морозов,М,63,Брест,да,2024-06-07
16088,Кузнецов Денис Морозов,М,51,Могилёв,нет,2022-02-04
16089,Козлов Николай Зайцев,М,53,Орша,нет,2022-10-07
16090,Лебедев Иван Попов,М,27,Гомель,нет,2024-01-01
16091,Соколов Дарья Морозов,Ж,45,Мозырь,да,2023-02-13
16092,Попов Владимир Морозов,М,34,Мозырь,да,2023-07-20
16093,Зайцев Екатерина Крылов,Ж,26,Брест,нет,2023-06-28
16094,Иванов Наталья Попов,Ж,27,Барановичи,нет,2024-04-05
16095,Орлов Егор Петров,М,65,Пинск,да,2022-12-20
16096,Волков Ольга Кузнецов,Ж,39,Могилёв,нет,2023-06-05
16097,Волков Наталья Новиков,Ж,31,Орша,да,2023-08-21
16098,Зайцев Дарья Фёдоров,Ж,67,Мозырь,нет,2022-02-23
16099,Новиков Андрей Попов,М,34,Бобруйск,нет,2023-11-17
16100,Петров Татьяна Попов,Ж,75,Витебск,да,2024-01-28
16101,Соколов Артём Петров,М,50,Барановичи,нет,2024-01-06
16102,Новиков Алина Орлов,Ж,75,Борисов,нет,2024-03-08
16103,Козлов Светлана Морозов,Ж,54,Витебск,да,2022-03-06
16104,Морозов Егор Крылов,М,28,Гродно,нет,2024-04-08
16105,Лебедев Наталья Крылов,Ж,72,Минск,да,2022-07-25
16106,Попов Денис Крылов,М,43,Витебск,да,2022-07-19
16107,Соколов Мария Петров,Ж,42,Орша,нет,2022-04-14
16108,Кузнецов Алина Зайцев,Ж,30,Бобруйск,да,2023-03-29
16109,Зайцев Виктория Крылов,Ж,50,Орша,нет,2022-01-29
16110,Фёдоров Ольга Лебедев,Ж,55,Пинск,нет,2023-08-31
16111,Соколов Ольга Фёдоров,Ж,22,Бобруйск,нет,2023-06-09
16112,Лебедев Кирилл Кузнецов,М,74,Гродно,нет,2024-05-28
16113,Фёдоров Александр Кузнецов,М,66,Гродно,нет,2023-03-11
16114,Фёдоров Сергей Кузнецов,М,70,Орша,да,2023-05-14
16115,Кузнецов Максим Козлов,М,66,Брест,да,2023-09-15
16116,Фёдоров Александр Иванов,М,42,Пинск,нет,2024-09-27
16117,Смирнов Светлана Петров,Ж,22,Борисов,нет,2024-09-04
16118,Фёдоров Виктория Смирнов,Ж,26,Брест,нет,2022-02-07
16119,Лебедев Анна Зайцев,Ж,38,Мозырь,нет,2023-02-14
16120,Зайцев Николай Крылов,М,23,Минск,да,2022-06-20
16121,Иванов Наталья Смирнов,Ж,49,Гомель,да,2023-07-31
16122,Фёдоров Виктория Орлов,Ж,59,Гомель,нет,2023-09-19
16123,Зайцев Алина Зайцев,Ж,26,Барановичи,да,2023-11-16
16124,Фёдоров Андрей Волков,М,67,Брест,нет,2023-04-18
16125,Волков Егор Орлов,М,37,Пинск,нет,2023-10-04
16126,Волков Юлия Лебедев,Ж,20,Борисов,нет,2022-04-07
16127,Кузнецов Сергей Фёдоров,М,34,Пинск,нет,2024-01-01
16128,Козлов Ксения Зайцев,Ж,60,Витебск,да,2023-11-26
16129,Зайцев Роман Попов,М,30,Минск,да,2023-01-11
16130,Соколов Николай Волков,М,27,Гродно,да,2024-06-26
16131,Петров Татьяна Крылов,Ж,27,Могилёв,да,2023-02-28
16132,Петров Дарья Крылов,Ж,56,Витебск,нет,2024-03-13
16133,Смирнов Артём Фёдоров,М,43,Бобруйск,да,2024-02-13
16134,Смирнов Дмитрий Орлов,М,31,Брест,да,2022-05-08
16135,Кузнецов Андрей Зайцев,М,64,Бобруйск,да,2023-09-29
16136,Орлов Елена Волков,Ж,36,Мозырь,да,2022-03-02
16137,Петров Владимир Фёдоров,М,25,Борисов,нет,2022-07-26
16138,Попов Ольга Новиков,Ж,28,Мозырь,да,2024-09-05
16139,Орлов Николай Лебедев,М,25,Гродно,нет,2024-05-29
16140,Попов Роман Новиков,М,75,Могилёв,нет,2023-05-30
16141,Фёдоров Максим Морозов,М,58,Барановичи,нет,2023-08-11
16142,Попов Екатерина Лебедев,Ж,55,Орша,нет,2022-04-11
16143,Соколов Елена Попов,Ж,28,Борисов,нет,2022-01-08
16144,Соколов Пётр Орлов,М,47,Витебск,да,2022-03-01
16145,Соколов Ксения Орлов,Ж,68,Пинск,нет,2022-08-14
16146,Волков Полина Волков,Ж,54,Брест,да,2023-01-04
16147,Новиков Дарья Крылов,Ж,57,Витебск,нет,2022-11-01
16148,Иванов Владимир Лебедев,М,27,Мозырь,да,2023-12-07
16149,Новиков Андрей Козлов,М,22,Гродно,нет,2022-01-21
16150,Морозов Татьяна Волков,Ж,58,Орша,нет,2022-04-07
16151,Волков Николай Петров,М,72,Брест,да,2022-05-21
16152,Крылов Светлана Лебедев,Ж,55,Орша,да,2023-02-01
16153,Лебедев Владимир Новиков,М,22,Бобруйск,нет,2022-07-07
16154,Смирнов Егор Орлов,М,36,Гродно,нет,2022-11-06
16155,Смирнов Татьяна Новиков,Ж,49,Орша,да,2024-08-26
16156,Крылов Иван Иванов,М,66,Мозырь,да,2023-01-02
16157,Крылов Николай Козлов,М,58,Брест,нет,2022-02-22
16158,Соколов Иван Фёдоров,М,68,Брест,да,2022-09-07
16159,Морозов Светлана Козлов,Ж,43,Гомель,нет,2022-04-10
16160,Козлов Наталья Крылов,Ж,68,Пинск,нет,2023-06-05
16161,Петров Дмитрий Волков,М,31,Орша,нет,2024-09-14
16162,Петров Ольга Зайцев,Ж,45,Гомель,нет,2022-07-14
16163,Соколов Ольга Фёдоров,Ж,60,Брест,нет,2023-04-08
16164,Петров Полина Новиков,Ж,45,Гомель,да,2024-02-17
16165,Зайцев Наталья Петров,Ж,25,Пинск,да,2022-01-23
16166,Соколов Елена Кузнецов,Ж,44,Брест,нет,2022-03-25
16167,Петров Егор Иванов,М,35,Бобруйск,да,2023-03-14
16168,Крылов Владимир Волков,М,32,Пинск,нет,2024-02-09
16169,Волков Наталья Крылов,Ж,61,Мозырь,да,2022-09-10
16170,Фёдоров Екатерина Петров,Ж,57,Брест,да,2024-05-07
16171,Новиков Екатерина Зайцев,Ж,34,Пинск,да,2023-08-10
16172,Соколов Дмитрий Морозов,М,74,Брест,да,2022-08-15
16173,Петров Иван Попов,М,68,Борисов,да,2022-11-05
16174,Крылов Николай Петров,М,32,Орша,да,2023-09-06
16175,Волков Виктория Фёдоров,Ж,28,Бобруйск,нет,2022-08-04
16176,Морозов Егор Орлов,М,43,Борисов,нет,2024-05-20
16177,Попов Денис Смирнов,М,22,Витебск,нет,2024-07-04
16178,Новиков Михаил Петров,М,18,Борисов,нет,2023-07-25
16179,Орлов Александр Зайцев,М,68,Мозырь,да,2024-01-08
16180,Орлов Ирина Попов,Ж,68,Могилёв,да,2023-08-12
16181,Орлов Ксения Петров,Ж,43,Могилёв,нет,2024-06-04
16182,Иванов Татьяна Лебедев,Ж,18,Пинск,нет,2022-11-10
16183,Смирнов Ирина Смирнов,Ж,41,Витебск,да,2024-02-04
16184,Козлов Сергей Новиков,М,32,Брест,да,2024-04-22
16185,Морозов Роман Орлов,М,63,Минск,нет,2022-06-25
16186,Зайцев Роман Петров,М,51,Минск,да,2022-05-30
16187,Кузнецов Иван Смирнов,М,55,Витебск,да,2023-06-12
16188,Соколов Алина Фёдоров,Ж,74,Бобруйск,нет,2024-02-13
16189,Орлов Роман Иванов,М,66,Витебск,нет,2023-06-27
16190,Петров Юлия Лебедев,Ж,51,Пинск,да,2022-02-22
16191,Волков Денис Орлов,М,37,Гомель,нет,2022-04-04
16192,Иванов Максим Козлов,М,23,Борисов,нет,2023-11-11
16193,Соколов Николай Козлов,М,39,Бобруйск,нет,2022-09-06
16194,Новиков Наталья Попов,Ж,51,Орша,нет,2024-03-14
16195,Иванов Максим Крылов,М,36,Орша,нет,2022-09-16
16196,Морозов Ольга Морозов,Ж,20,Могилёв,да,2023-07-08
16197,Иванов Татьяна Новиков,Ж,63,Брест,да,2023-03-12
16198,Попов Владимир Смирнов,М,54,Мозырь,да,2024-04-22
16199,Козлов Александр Петров,М,33,Барановичи,нет,2023-08-15
16200,Лебедев Пётр Новиков,М,45,Борисов,да,2024-04-28
16201,Петров Екатерина Орлов,Ж,65,Пинск,да,2024-01-05
16202,Иванов Светлана Крылов,Ж,36,Орша,нет,2022-01-20
16203,Лебедев Татьяна Новиков,Ж,72,Минск,да,2024-07-20
16204,Орлов Владимир Кузнецов,М,42,Борисов,нет,2024-05-21
16205,Крылов Юлия Попов,Ж,27,Витебск,да,2022-11-02
16206,Зайцев Андрей Кузнецов,М,69,Мозырь,да,2022-11-24
16207,Новиков Юлия Козлов,Ж,74,Барановичи,нет,2022-03-20
16208,Смирнов Михаил Смирнов,М,68,Могилёв,да,2024-05-08
16209,Попов Мария Орлов,Ж,45,Брест,да,2023-07-01
16210,Петров Анна Петров,Ж,69,Мозырь,да,2024-07-10
16211,Петров Татьяна Петров,Ж,67,Мозырь,да,2022-05-19
16212,Попов Дмитрий Попов,М,46,Гомель,нет,2024-02-20
16213,Козлов Владимир Фёдоров,М,27,Мозырь,нет,2024-07-13
16214,Козлов Егор Соколов,М,33,Брест,да,2022-03-16
16215,Кузнецов Виктория Соколов,Ж,69,Борисов,нет,2022-01-12
16216,Фёдоров Артём Петров,М,56,Бобруйск,нет,2022-07-31
16217,Козлов Ольга Волков,Ж,47,Бобруйск,да,2023-06-06
16218,Попов Артём Кузнецов,М,51,Брест,нет,2022-04-13
16219,Новиков Алина Фёдоров,Ж,56,Пинск,да,2023-12-21
16220,Лебедев Егор Лебедев,М,49,Бобруйск,да,2023-03-02
16221,Зайцев Ольга Волков,Ж,31,Пинск,да,2024-04-18
16222,Соколов Ирина Петров,Ж,43,Могилёв,да,2022-04-11
16223,Фёдоров Владимир Фёдоров,М,24,Борисов,нет,2024-06-23
16224,Волков Елена Иванов,Ж,46,Пинск,нет,2022-11-22
16225,Козлов Артём Соколов,М,27,Пинск,да,2023-06-05
16226,Попов Юлия Козлов,Ж,42,Гомель,нет,2023-11-21
16227,Морозов Ирина Петров,Ж,47,Гродно,да,2023-01-27
16228,Крылов Роман Морозов,М,46,Витебск,да,2024-02-07
16229,Крылов Мария Крылов,Ж,44,Барановичи,нет,2024-06-16
16230,Фёдоров Михаил Соколов,М,37,Орша,да,2023-04-20
16231,Попов Ксения Иванов,Ж,32,Витебск,нет,2022-12-13
16232,Новиков Дарья Зайцев,Ж,44,Гомель,да,2023-08-16
16233,Попов Алина Волков,Ж,67,Орша,нет,2023-05-29
16234,Новиков Егор Козлов,М,56,Мозырь,нет,2023-12-09
16235,Попов Александр Волков,М,64,Минск,нет,2023-02-03
16236,Орлов Дарья Козлов,Ж,64,Гомель,да,2023-03-10
16237,Кузнецов Анна Крылов,Ж,52,Пинск,нет,2023-07-15
16238,Крылов Мария Фёдоров,Ж,53,Минск,да,2022-02-22
16239,Попов Пётр Иванов,М,71,Минск,нет,2023-07-14
16240,Новиков Полина Петров,Ж,25,Брест,нет,2022-09-07
16241,Смирнов Мария Смирнов,Ж,75,Могилёв,да,2023-08-19
16242,Орлов Екатерина Морозов,Ж,51,Могилёв,да,2023-12-11
16243,Морозов Виктория Кузнецов,Ж,74,Орша,нет,2024-01-21
16244,Морозов Егор Орлов,М,45,Гомель,да,2023-12-27
16245,Смирнов Роман Крылов,М,73,Гродно,нет,2023-12-02
16246,Орлов Артём Иванов,М,46,Бобруйск,нет,2023-04-17
16247,Волков Елена Кузнецов,Ж,19,Барановичи,нет,2022-05-11
16248,Попов Екатерина Зайцев,Ж,44,Пинск,да,2023-10-30
16249,Зайцев Кирилл Кузнецов,М,65,Пинск,да,2022-02-05
16250,Иванов Владимир Козлов,М,43,Витебск,нет,2024-03-07
16251,Волков Дарья Зайцев,Ж,48,Мозырь,да,2023-11-25
16252,Иванов Ольга Волков,Ж,51,Гомель,да,2022-02-08
16253,Морозов Дарья Новиков,Ж,32,Орша,да,2022-02-26
16254,Соколов Александр Петров,М,22,Могилёв,да,2023-08-24
16255,Волков Мария Козлов,Ж,64,Орша,нет,2022-07-03
16256,Лебедев Кирилл Крылов,М,49,Могилёв,да,2022-10-06
16257,Лебедев Виктория Крылов,Ж,24,Бобруйск,нет,2023-01-09
16258,Попов Александр Смирнов,М,72,Пинск,да,2024-09-04
16259,Петров Кирилл Орлов,М,38,Пинск,да,2023-03-21
16260,Крылов Светлана Соколов,Ж,51,Мозырь,нет,2022-02-06
16261,Орлов Татьяна Крылов,Ж,37,Гродно,да,2022-03-18
16262,Зайцев Елена Петров,Ж,31,Бобруйск,да,2024-06-09
16263,Морозов Полина Петров,Ж,25,Орша,да,2024-02-01
16264,Попов Юлия Зайцев,Ж,39,Гродно,да,2022-01-23
16265,Соколов Денис Козлов,М,51,Барановичи,нет,2024-04-26
16266,Кузнецов Светлана Соколов,Ж,25,Брест,нет,2024-08-17
16267,Лебедев Денис Петров,М,18,Мозырь,нет,2022-02-09
16268,Соколов Иван Морозов,М,55,Бобруйск,да,2022-07-29
16269,Морозов Сергей Смирнов,М,32,Минск,нет,2023-01-17
16270,Зайцев Пётр Петров,М,52,Барановичи,да,2024-08-27
16271,Иванов Кирилл Фёдоров,М,41,Мозырь,да,2022-01-13
16272,Волков Елена Соколов,Ж,19,Борисов,нет,2023-11-16
16273,Попов Кирилл Лебедев,М,45,Борисов,нет,2022-10-11
16274,Волков Егор Новиков,М,60,Брест,да,2023-12-08
16275,Попов Артём Морозов,М,61,Минск,нет,2022-08-29
16276,Иванов Анна Попов,Ж,74,Гродно,да,2023-02-26
16277,Зайцев Артём Зайцев,М,47,Бобруйск,да,2023-05-31
16278,Попов Ксения Морозов,Ж,59,Орша,нет,2023-01-08
16279,Лебедев Анна Петров,Ж,20,Борисов,нет,2024-07-11
16280,Орлов Наталья Волков,Ж,26,Минск,да,2023-03-05
16281,Соколов Алина Морозов,Ж,49,Минск,нет,2022-08-05
16282,Козлов Мария Иванов,Ж,39,Витебск,да,2023-08-19
16283,Козлов Дмитрий Попов,М,29,Гродно,да,2023-12-23
16284,Зайцев Артём Новиков,М,52,Бобруйск,нет,2023-07-07
16285,Козлов Николай Соколов,М,45,Могилёв,нет,2022-02-23
16286,Орлов Наталья Кузнецов,Ж,22,Орша,нет,2022-10-17
16287,Зайцев Пётр Зайцев,М,48,Витебск,да,2023-04-28
16288,Козлов Анна Иванов,Ж,46,Барановичи,да,2023-07-10
16289,Петров Ирина Попов,Ж,50,Брест,да,2024-08-24
16290,Соколов Пётр Морозов,М,63,Мозырь,нет,2023-12-15
16291,Новиков Юлия Волков,Ж,29,Борисов,нет,2023-01-14
16292,Фёдоров Александр Орлов,М,61,Мозырь,нет,2023-04-06
16293,Волков Михаил Соколов,М,67,Гомель,нет,2024-02-06
16294,Смирнов Елена Зайцев,Ж,74,Брест,да,2022-11-18
16295,Попов Алина Кузнецов,Ж,25,Витебск,да,2024-08-29
16296,Зайцев Полина Фёдоров,Ж,29,Орша,да,2024-08-22
16297,Волков Елена Соколов,Ж,61,Бобруйск,да,2022-06-02
16298,Иванов Андрей Волков,М,63,Бобруйск,нет,2022-01-06
16299,Крылов Артём Иванов,М,19,Гомель,нет,2024-02-11
16300,Зайцев Дарья Петров,Ж,66,Брест,да,2022-07-29
16301,Соколов Ксения Новиков,Ж,65,Гродно,нет,2022-06-28
16302,Волков Михаил Фёдоров,М,20,Гомель,нет,2024-06-28
16303,Лебедев Николай Соколов,М,34,Брест,да,2022-01-06
16304,Соколов Наталья Смирнов,Ж,57,Гродно,да,2022-06-12
16305,Попов Александр Кузнецов,М,50,Витебск,да,2022-07-26
16306,Петров Дмитрий Орлов,М,21,Бобруйск,нет,2023-08-05
16307,Волков Александр Новиков,М,68,Брест,нет,2022-03-15
16308,Зайцев Ксения Иванов,Ж,50,Витебск,да,2024-05-20
16309,Морозов Татьяна Крылов,Ж,32,Барановичи,нет,2023-08-02
16310,Орлов Ксения Новиков,Ж,49,Борисов,нет,2024-01-31
16311,Морозов Наталья Лебедев,Ж,73,Могилёв,нет,2024-07-02
16312,Новиков Екатерина Кузнецов,Ж,47,Брест,нет,2023-11-20
16313,Морозов Анна Смирнов,Ж,47,Брест,нет,2023-02-02
16314,Козлов Михаил Попов,М,71,Гомель,нет,2022-11-15
16315,Соколов Дарья Орлов,Ж,58,Минск,да,2022-07-14
16316,Зайцев Андрей Зайцев,М,26,Орша,нет,2023-06-02
16317,Смирнов Андрей Зайцев,М,25,Бобруйск,да,2024-01-24
16318,Новиков Полина Крылов,Ж,41,Брест,да,2022-07-17
16319,Соколов Максим Петров,М,63,Витебск,нет,2022-05-21
16320,Козлов Артём Крылов,М,28,Гродно,нет,2024-02-07
16321,Орлов Ксения Орлов,Ж,33,Брест,да,2022-09-09
16322,Крылов Иван Морозов,М,23,Витебск,нет,2024-02-08
16323,Крылов Сергей Соколов,М,61,Пинск,да,2022-11-09
16324,Морозов Артём Соколов,М,63,Брест,да,2023-02-21
16325,Попов Андрей Новиков,М,58,Брест,нет,2023-08-20
16326,Зайцев Артём Зайцев,М,19,Бобруйск,да,2024-01-19
16327,Лебедев Владимир Морозов,М,20,Барановичи,нет,2023-02-18
16328,Крылов Наталья Волков,Ж,60,Борисов,нет,2023-03-20
16329,Смирнов Александр Петров,М,42,Могилёв,да,2023-01-27
16330,Крылов Екатерина Орлов,Ж,31,Мозырь,да,2022-07-13
16331,Козлов Дмитрий Новиков,М,68,Витебск,нет,2023-01-16
16332,Попов Роман Крылов,М,33,Минск,нет,2024-04-26
16333,Соколов Ирина Попов,Ж,43,Борисов,да,2024-03-25
16334,Морозов Денис Зайцев,М,70,Пинск,да,2022-12-08
16335,Соколов Дарья Кузнецов,Ж,59,Борисов,нет,2024-07-27
16336,Попов Наталья Лебедев,Ж,46,Витебск,да,2024-03-18
16337,Соколов Дмитрий Кузнецов,М,37,Бобруйск,да,2024-02-06
16338,Иванов Михаил Козлов,М,49,Мозырь,нет,2022-09-12
16339,Попов Ольга Фёдоров,Ж,71,Орша,да,2023-11-19
16340,Соколов Пётр Попов,М,28,Могилёв,да,2024-04-07
16341,Козлов Светлана Орлов,Ж,47,Могилёв,нет,2024-04-08
16342,Попов Ксения Орлов,Ж,35,Гомель,да,2022-04-25
16343,Иванов Артём Новиков,М,21,Витебск,да,2022-01-23
16344,Смирнов Андрей Зайцев,М,59,Витебск,нет,2023-04-26
16345,Морозов Денис Крылов,М,68,Пинск,нет,2022-05-04
16346,Петров Андрей Зайцев,М,40,Гомель,да,2022-07-27
16347,Зайцев Николай Соколов,М,25,Гомель,нет,2022-05-05
16348,Петров Максим Крылов,М,21,Бобруйск,нет,2022-03-12
16349,Лебедев Елена Попов,Ж,19,Пинск,да,2022-06-29
16350,Кузнецов Дмитрий Попов,М,51,Орша,нет,2023-06-25
16351,Волков Мария Попов,Ж,68,Брест,да,2023-02-27
16352,Фёдоров Татьяна Орлов,Ж,21,Мозырь,нет,2024-02-03
16353,Орлов Екатерина Козлов,Ж,51,Борисов,да,2023-01-25
16354,Кузнецов Сергей Лебедев,М,60,Могилёв,нет,2022-08-29
16355,Петров Ксения Лебедев,Ж,33,Пинск,да,2023-01-15
16356,Смирнов Дмитрий Иванов,М,24,Пинск,да,2023-04-23
16357,Лебедев Денис Козлов,М,53,Борисов,да,2023-04-14
16358,Морозов Елена Иванов,Ж,31,Брест,нет,2024-02-12
16359,Иванов Алина Фёдоров,Ж,59,Борисов,да,2023-06-20
16360,Попов Владимир Фёдоров,М,56,Борисов,нет,2024-08-04
16361,Морозов Михаил Кузнецов,М,24,Орша,да,2024-05-28
16362,Лебедев Наталья Кузнецов,Ж,28,Мозырь,нет,2022-07-15
16363,Фёдоров Сергей Фёдоров,М,21,Брест,да,2023-09-23
16364,Фёдоров Ирина Волков,Ж,40,Брест,да,2022-04-08
16365,Крылов Денис Попов,М,20,Барановичи,нет,2023-09-27
16366,Петров Татьяна Орлов,Ж,73,Мозырь,да,2022-08-05
16367,Волков Максим Зайцев,М,36,Мозырь,да,2022-10-05
16368,Зайцев Ирина Петров,Ж,31,Бобруйск,да,2024-06-26
16369,Иванов Пётр Орлов,М,41,Гродно,нет,2023-05-09
16370,Кузнецов Денис Лебедев,М,28,Гомель,да,2024-06-05
16371,Иванов Наталья Фёдоров,Ж,59,Орша,нет,2023-09-24
